CAMIS,Longitude,Latitude,Source,Dataset Date,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,geo_key,ditance,distance
41243824,-73.98221349,40.76764579,TIGER/ArcMap,5/15/2015,LANDMARC,MANHATTAN,10        ,COLUMBUS CIRCLE                                   ,10019.0,2128236123,American ,12/21/2011,Violations were cited in the following area(s).,99B,"Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.",Not Critical,46.0,C,12/21/2011,07/04/2015,Cycle Inspection / Re-inspection,"(40.767645790000003, -73.982213490000007)",0.0440883117558,0.0440883117558
41244008,-74.00231273,40.73374259,TIGER/ArcMap,5/15/2015,THE STONEWALL INN,MANHATTAN,53,CHRISTOPHER STREET,10014.0,2124882705,American ,12/27/2011,Violations were cited in the following area(s).,20F,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Not Critical,25.0,B,12/27/2011,07/04/2015,Cycle Inspection / Re-inspection,"(40.733742589999999, -74.00231273)",0.283655072971,0.283655072971
41244358,-73.99205599,40.74914574,TIGER/ArcMap,5/15/2015,COCO MOKA CAFE,MANHATTAN,2,PENN PLAZA,10121.0,2127142777,American ,07/05/2012,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,13.0,A,07/05/2012,07/04/2015,Cycle Inspection / Initial Inspection,"(40.749145740000003, -73.992055989999997)",0.0758480633435,0.0758480633435
41244267,-73.94374774,40.8153526,TIGER/ArcMap,5/15/2015,POPEYES CHICKEN & BISCUITS,MANHATTAN,2300,7 AVENUE,10030.0,2122345838,Chicken,12/20/2012,Violations were cited in the following area(s).,10F,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Not Critical,12.0,A,12/20/2012,07/04/2015,Cycle Inspection / Re-inspection,"(40.815352600000004, -73.943747740000006)",0.492413301846,0.492413301846
41245387,-74.0018487,40.68400684,TIGER/ArcMap,5/15/2015,PETIT CREVETTE,BROOKLYN,144,UNION STREET,11231.0,7188552632,French,06/14/2012,Violations were cited in the following area(s).,10F,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,11.0,A,05/09/2014,07/04/2015,Smoke-Free Air Act / Initial Inspection,"(40.684006840000002, -74.001848700000011)",0.439244373481,0.439244373481
41245496,-73.94183891,40.82283051,TIGER/ArcMap,5/15/2015,DUNKIN'  DONUTS,MANHATTAN,2730      ,FREDERICK DOUGLASS BOULEVARD                      ,10039.0,2128620635,Donuts,11/22/2013,Violations were cited in the following area(s).,10F,"Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.",Not Critical,39.0,A,11/22/2013,07/04/2015,Cycle Inspection / Re-inspection,"(40.822830510000003, -73.941838910000001)",0.476615135976,0.476615135976
41245538,-74.00326488,40.72353874,TIGER/ArcMap,5/15/2015,AURORA SOHO,MANHATTAN,510,BROOME STREET,10013.0,2123349020,Italian,08/06/2014,Violations were cited in the following area(s).,10F,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Not Critical,50.0,A,08/06/2014,07/04/2015,Cycle Inspection / Re-inspection,"(40.723538740000002, -74.003264880000003)",0.287657574168,0.287657574168
41246255,-73.99740257,40.7220813,TIGER/ArcMap,5/15/2015,ED'S LOBSTER BAR,MANHATTAN,222,LAFAYETTE STREET,10012.0,2123433236,Seafood,10/01/2014,Violations were cited in the following area(s).,10H,"Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.",Not Critical,19.0,A,10/01/2014,07/04/2015,Cycle Inspection / Re-inspection,"(40.722081299999999, -73.997402570000006)",0.289409245881,0.289409245881
41246549,-73.98587765,40.73991861,TIGER/ArcMap,5/15/2015,ORGANIQUE,MANHATTAN,110,EAST   23 STREET,10010.0,2126742229,American ,12/23/2013,Violations were cited in the following area(s).,20E,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,41.0,Z,12/05/2012,07/04/2015,Cycle Inspection / Re-inspection,"(40.739918609999997, -73.985877650000006)",0.420384970005,0.420384970005
41246655,-73.92213628,40.81716955,TIGER/ArcMap,5/15/2015,DUNKIN' DONUTS/BASKIN ROBBINS,BRONX,274       ,EAST  149 STREET                                  ,10451.0,7182921478,Donuts,10/24/2012,Violations were cited in the following area(s).,10F,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,9.0,A,10/24/2012,07/04/2015,Cycle Inspection / Re-inspection,"(40.817169550000003, -73.922136280000004)",0.24096021608,0.24096021608
41246951,-73.98222039,40.77135712,TIGER/ArcMap,5/15/2015,P.J. CLARKE'S,MANHATTAN,44,WEST   63 STREET,10023.0,2129579700,American ,12/23/2013,Violations were cited in the following area(s).,16B,"The original nutritional fact labels and/or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturers documentation not maintained on site.",Not Critical,24.0,Z,12/20/2012,07/04/2015,Trans Fat / Initial Inspection,"(40.771357119999998, -73.982220389999995)",0.215151152031,0.215151152031
41247564,-73.98374491,40.7654104,TIGER/ArcMap,5/15/2015,CHAI THAI KITCHEN,MANHATTAN,930,8 AVENUE,10019.0,2127078778,Thai,12/09/2013,Violations were cited in the following area(s).,16A,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,32.0,C,12/09/2013,07/04/2015,Trans Fat / Re-inspection,"(40.7654104, -73.983744909999999)",0.217687057609,0.217687057609
41247611,-73.99516859,40.74973617,TIGER/ArcMap,5/15/2015,GARDENIA GROCERY & DELI,MANHATTAN,404,8 AVENUE,10001.0,2127365617,Delicatessen,12/17/2012,Violations were cited in the following area(s).,22C,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,66.0,B,11/19/2014,07/04/2015,Cycle Inspection / Re-inspection,"(40.749736169999998, -73.995168590000006)",0.0940092302243,0.0940092302243
41248591,-73.99064917,40.75594294,TIGER/ArcMap,5/15/2015,NEW YORK TIMES CAFE,MANHATTAN,620       ,8 AVENUE                                          ,10018.0,6464282223,American ,12/29/2014,Violations were cited in the following area(s).,10H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Not Critical,11.0,A,12/29/2014,07/04/2015,Cycle Inspection / Initial Inspection,"(40.755942939999997, -73.990649169999998)",0.128072047289,0.128072047289
41248584,-73.97594356,40.76297807,TIGER/ArcMap,5/15/2015,BENIHANA OF TOKYO,MANHATTAN,47,WEST   56 STREET,10019.0,2125810930,Japanese,08/27/2013,Violations were cited in the following area(s).,22C,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,36.0,B,08/27/2013,07/04/2015,Cycle Inspection / Re-inspection,"(40.762978070000003, -73.975943560000005)",0.480408736526,0.480408736526
41248529,-73.98623975,40.76707991,TIGER/ArcMap,5/15/2015,ROUTE 66 CAFE,MANHATTAN,858,9 AVENUE,10019.0,2129777600,American ,12/17/2012,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,21.0,B,09/24/2013,07/04/2015,Cycle Inspection / Re-inspection,"(40.76707991, -73.986239749999996)",0.240062941453,0.240062941453
41248866,-73.94613818,40.81694756,TIGER/ArcMap,5/15/2015,BARAKA BUFFET,MANHATTAN,2546      ,FREDERICK DOUGLASS BOULEVARD                      ,10030.0,2124913502,African,11/30/2011,Violations were cited in the following area(s).,20F,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,28.0,B,10/24/2013,07/04/2015,Cycle Inspection / Re-inspection,"(40.816947560000003, -73.946138180000005)",0.326232324537,0.326232324537
41249082,-74.00494779,40.71862513,TIGER/ArcMap,5/15/2015,B FLAT,MANHATTAN,277,CHURCH STREET,10013.0,2122192970,Japanese,07/10/2013,Violations were cited in the following area(s).,15J,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,19.0,A,07/10/2013,07/04/2015,Smoke-Free Air Act / Initial Inspection,"(40.71862513, -74.004947790000003)",0.0788875115394,0.0788875115394
41249394,-73.99306784,40.73370096,TIGER/ArcMap,5/15/2015,THE GREY DOG'S COFFEE,MANHATTAN,90,UNIVERSITY PLACE,10003.0,2124144739,American ,06/17/2015,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,29.0,A,02/12/2013,07/04/2015,Cycle Inspection / Re-inspection,"(40.73370096, -73.993067839999995)",0.176814451369,0.176814451369
41249587,-73.85700003,40.8307439,TIGER/ArcMap,5/15/2015,D'ANGELO'S PIZZA AND PANCHO'S MEXICAN RESTAURANT,BRONX,1160,PUGSLEY AVENUE,10472.0,7185181016,Mexican,11/28/2012,Violations were cited in the following area(s).,16B,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,31.0,C,11/28/2012,07/04/2015,Trans Fat / Initial Inspection,"(40.830743900000002, -73.857000029999995)",0.387824092443,0.387824092443
41250623,-73.98570794,40.7409741,TIGER/ArcMap,5/15/2015,GREGORY'S COFFEE,MANHATTAN,327       ,PARK AVENUE SOUTH                                 ,10010.0,2129798600,Café/Coffee/Tea,10/18/2014,Violations were cited in the following area(s).,22C,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,25.0,B,10/18/2014,07/04/2015,Smoke-Free Air Act / Re-inspection,"(40.740974100000003, -73.985707939999998)",0.488507429756,0.488507429756
41250710,-74.00680616,40.7433512,TIGER/ArcMap,5/15/2015,HIGHLINE BALLROOM,MANHATTAN,431,WEST   16 STREET,10011.0,2124145994,American ,10/08/2014,Violations were cited in the following area(s).,20E,"Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.",Not Critical,42.0,C,10/02/2012,07/04/2015,Smoke-Free Air Act / Initial Inspection,"(40.743351200000006, -74.006806159999996)",0.466319615611,0.466319615611
41251140,-73.9860183,40.75972756,TIGER/ArcMap,5/15/2015,TRATTORIA TRE COLORI,MANHATTAN,254,WEST   47 STREET,10036.0,2129974540,Italian,12/30/2013,Violations were cited in the following area(s).,20F,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,25.0,B,12/13/2012,07/04/2015,Cycle Inspection / Re-inspection,"(40.759727560000002, -73.986018299999998)",0.427030707027,0.427030707027
41251243,-73.96774865,40.79774887,TIGER/ArcMap,5/15/2015,CAFE ROMA PIZZERIA,MANHATTAN,854,AMSTERDAM AVENUE,10025.0,2128758972,Jewish/Kosher,09/19/2012,Violations were cited in the following area(s).,22C,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,17.0,A,09/19/2012,07/04/2015,Cycle Inspection / Re-inspection,"(40.797748869999999, -73.967748650000004)",0.202674331249,0.202674331249
41252052,-73.99362016,40.74166697,TIGER/ArcMap,5/15/2015,MARKT CAFE RESTAURANT,MANHATTAN,676       ,6 AVENUE                                          ,10010.0,2127273314,Other,07/25/2014,Violations were cited in the following area(s).,10F,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Not Critical,26.0,A,07/25/2014,07/04/2015,Cycle Inspection / Re-inspection,"(40.741666969999997, -73.993620160000006)",0.499630256019,0.499630256019
41252043,-73.99455015,40.6849981,TIGER/ArcMap,5/15/2015,COBBLE HILL CINEMAS,BROOKLYN,265       ,COURT STREET                                      ,11231.0,7185964995,American ,10/16/2014,Violations were cited in the following area(s).,22A,Proper sanitization not provided for utensil ware washing operation.,Not Critical,21.0,B,10/16/2014,07/04/2015,Cycle Inspection / Re-inspection,"(40.684998100000001, -73.994550149999995)",0.32502457124,0.32502457124
41252382,-74.00070747,40.73215785,TIGER/ArcMap,5/15/2015,SOTO JAPANESE RESTAURANT,MANHATTAN,357,6 AVENUE,10014.0,2124143088,Japanese,12/10/2014,Violations were cited in the following area(s).,22C,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,34.0,B,12/10/2014,07/04/2015,Cycle Inspection / Re-inspection,"(40.73215785, -74.000707469999995)",0.394501947856,0.394501947856
41252771,-73.98808216,40.76482083,TIGER/ArcMap,5/15/2015,CASELLULA CHEESE & WINE CAFE,MANHATTAN,401,WEST   52 STREET,10019.0,2122478137,American ,11/07/2013,Violations were cited in the following area(s).,20F,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,29.0,C,11/07/2013,07/04/2015,Cycle Inspection / Re-inspection,"(40.764820829999998, -73.988082160000005)",0.400126977353,0.400126977353
41253818,-73.98621799,40.75654454,TIGER/ArcMap,5/15/2015,RUBY TUESDAY,MANHATTAN,7,TIMES SQUARE TOWER,10036.0,2123823898,American ,11/22/2014,Violations were cited in the following area(s).,22A,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Not Critical,45.0,B,11/22/2014,07/04/2015,Cycle Inspection / Re-inspection,"(40.75654454, -73.98621799)",0.244418642832,0.244418642832
41253814,-73.99397802,40.73562032,TIGER/ArcMap,5/15/2015,U WAY,MANHATTAN,74        ,5 AVENUE                                          ,10011.0,2129891313,American ,12/05/2013,Violations were cited in the following area(s).,20F,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,82.0,P,09/18/2012,07/04/2015,Cycle Inspection / Reopening Inspection,"(40.735620320000002, -73.99397802)",0.221246673166,0.221246673166
41253845,-73.98919231,40.74959071,TIGER/ArcMap,5/15/2015,Feile,MANHATTAN,133,WEST   33 STREET,10001.0,2126951122,American ,12/02/2013,Violations were cited in the following area(s).,10F,Thawing procedures improper.,Not Critical,27.0,B,12/02/2013,07/04/2015,Cycle Inspection / Re-inspection,"(40.74959071, -73.989192310000007)",0.220338822313,0.220338822313
41254297,-74.00186806,40.73230636,TIGER/ArcMap,5/15/2015,PERILLA,MANHATTAN,9,JONES STREET,10014.0,2129296868,American ,11/18/2014,Violations were cited in the following area(s).,10H,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,38.0,B,11/18/2014,07/04/2015,Cycle Inspection / Re-inspection,"(40.732306360000003, -74.001868060000007)",0.380983717416,0.380983717416
41254923,-73.98646578,40.74681795,TIGER/ArcMap,5/15/2015,AYZA CAFE & WINE BAR,MANHATTAN,11,WEST   31 STREET,10001.0,2127142992,"Bottled beverages, including water, sodas, juices, etc.",11/12/2013,Violations were cited in the following area(s).,10I,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Not Critical,11.0,A,11/12/2013,07/04/2015,Cycle Inspection / Initial Inspection,"(40.746817950000001, -73.986465780000003)",0.409946919534,0.409946919534
41254832,-73.99604117,40.7201233,TIGER/ArcMap,5/15/2015,SAIGON VIETNAMESE SANDWICH,MANHATTAN,369,BROOME STREET,10013.0,2122198341,Vietnamese/Cambodian/Malaysia,12/16/2014,Violations were cited in the following area(s).,16A,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,40.0,Z,08/01/2014,07/04/2015,Trans Fat / Initial Inspection,"(40.720123299999997, -73.996041169999998)",0.303824708482,0.303824708482
41256007,-73.99687747,40.73254013,TIGER/ArcMap,5/15/2015,EVA'S RESTAURANT,MANHATTAN,11        ,WEST    8 STREET                                  ,10011.0,2123532761,American ,12/16/2014,Violations were cited in the following area(s).,22C,"The original nutritional fact labels and/or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturers documentation not maintained on site.",Not Critical,23.0,B,12/16/2014,07/04/2015,Trans Fat / Initial Inspection,"(40.732540129999997, -73.996877470000001)",0.392223036309,0.392223036309
41256155,-74.00018637,40.74594852,TIGER/ArcMap,5/15/2015,TEQUILA CHITO'S MEXICAN GRILL,MANHATTAN,358,WEST   23 STREET,10011.0,2124630535,Mexican,12/03/2014,Violations were cited in the following area(s).,22C,Wiping cloths soiled or not stored in sanitizing solution.,Not Critical,38.0,B,12/03/2014,07/04/2015,Cycle Inspection / Reopening Inspection,"(40.745948519999999, -74.000186369999994)",0.435328887246,0.435328887246
41256607,-73.9622801,40.80525709,TIGER/ArcMap,5/15/2015,ARTOPOLIS CAFE,MANHATTAN,1090,AMSTERDAM AVENUE,10025.0,2126663744,Mediterranean,11/21/2012,Violations were cited in the following area(s).,10F,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Not Critical,21.0,B,11/21/2012,07/04/2015,Cycle Inspection / Re-inspection,"(40.805257089999998, -73.962280100000001)",0.218981478425,0.218981478425
